image_name,rotation_angle,ssim
raw_185_1.jpg,-0.916311085,0.787869443
raw_554_1.jpg,-3.722661018,0.897742706
raw_983_1.jpg,-2.789153099,0.575727725
raw_511_1.jpg,1.012795568,0.89710192
raw_321_1.jpg,-0.844499767,0.764550065
raw_364_1.jpg,-1.975202322,0.847232937
raw_449_1.jpg,-0.096798263,0.575322837
raw_863_1.jpg,2.729425192,0.63789734
raw_826_1.jpg,0.702362299,0.849340498
raw_399_1.jpg,-2.372569799,0.584017892
raw_748_1.jpg,0.727082551,0.805842593
raw_902_1.jpg,-3.902163744,0.480614756
raw_141_1.jpg,3.9720366,0.776683581
raw_590_1.jpg,-3.224810123,0.801760811
raw_947_1.jpg,-3.65590167,0.679474134
raw_104_1.jpg,0.388412178,0.823878809
raw_629_1.jpg,0.173478782,0.861087818
raw_691_1.jpg,-3.105319738,0.77156953
raw_205_1.jpg,-2.890118361,0.756458665
raw_528_1.jpg,-0.512906492,0.893822495
raw_318_1.jpg,2.1625669,0.887189575
raw_76_1.jpg,-1.265879273,0.909384358
raw_435_1.jpg,3.68456912,0.514407429
raw_33_1.jpg,2.082606077,0.879030292
raw_470_1.jpg,1.502937675,0.739527258
raw_5_1.jpg,-2.269970894,0.735130572
raw_734_1.jpg,0.895813406,0.949493509
raw_771_1.jpg,2.39798665,0.909592318
raw_867_1.jpg,0.817544997,0.640908083
raw_822_1.jpg,2.088731527,0.85932558
raw_709_1.jpg,-0.896132767,0.610434737
raw_325_1.jpg,0.854785621,0.86463134
raw_360_1.jpg,3.814059258,0.687111045
raw_408_1.jpg,0.907748222,0.862086581
raw_181_1.jpg,-1.744114757,0.771794924
raw_550_1.jpg,-1.030935407,0.940392293
raw_987_1.jpg,-0.748399913,0.803829193
raw_515_1.jpg,3.925394773,0.712870085
raw_139_1.jpg,0.15914169,0.858646651
raw_651_1.jpg,-1.29843986,0.742056477
raw_280_1.jpg,-4.455382347,0.640520351
raw_614_1.jpg,4.218537807,0.786810011
raw_469_1.jpg,-1.356027246,0.787938146
raw_301_1.jpg,1.174296379,0.833784256
raw_795_1.jpg,-1.572528124,0.796340193
raw_344_1.jpg,-3.725435495,0.677152435
raw_768_1.jpg,-0.401289642,0.864505022
raw_92_1.jpg,-1.802759171,0.815401036
raw_843_1.jpg,2.730653048,0.898395058
raw_806_1.jpg,4.038660049,0.830074362
raw_494_1.jpg,1.186648607,0.688053792
raw_675_1.jpg,-5.510409355,0.88606646
raw_630_1.jpg,-1.915441275,0.791564716
raw_589_1.jpg,0.26981461,0.782605692
raw_158_1.jpg,0.158766329,0.799849251
raw_574_1.jpg,-3.079312086,0.984721748
raw_531_1.jpg,4.040369987,0.940802322
raw_259_1.jpg,-3.049283981,0.774409566
raw_688_1.jpg,4.568095684,0.826512853
raw_549_1.jpg,0.443276107,0.842778972
raw_1004_1.jpg,-1.083373904,0.901401294
raw_198_1.jpg,0.619932175,0.809065072
raw_264_1.jpg,-0.168516189,0.689492873
raw_299_1.jpg,2.596996069,0.730516076
raw_648_1.jpg,-1.099313498,0.785544128
raw_926_1.jpg,-2.097461462,0.596140678
raw_165_1.jpg,3.841474295,0.72082672
raw_963_1.jpg,2.33965683,0.673067537
raw_120_1.jpg,2.318768978,0.920711646
raw_710_1.jpg,0.614067614,0.745024229
raw_755_1.jpg,1.318793654,0.805727731
raw_384_1.jpg,-3.062380552,0.481784037
raw_52_1.jpg,1.519364595,0.933685882
raw_883_1.jpg,0.29793638,0.967110759
raw_411_1.jpg,-3.357544184,0.825007735
raw_17_1.jpg,0.982452393,0.700954869
raw_454_1.jpg,0.728837073,0.82623729
raw_379_1.jpg,1.967036724,0.883518098
raw_924_1.jpg,2.632719755,0.520963489
raw_167_1.jpg,-1.232712746,0.769364738
raw_961_1.jpg,1.542674065,0.828491178
raw_122_1.jpg,-1.666687012,0.854656914
raw_266_1.jpg,3.185291529,0.873894705
raw_50_1.jpg,0.639589369,0.788045918
raw_881_1.jpg,-2.167143106,0.936095051
raw_413_1.jpg,-3.918489218,0.867379641
raw_15_1.jpg,4.01522398,0.713579508
raw_456_1.jpg,-3.510850668,0.609859637
raw_839_1.jpg,-2.178786039,0.86526265
raw_712_1.jpg,3.286202431,0.562532861
raw_757_1.jpg,-2.990175247,0.881292364
raw_386_1.jpg,3.15840745,0.458153026
raw_90_1.jpg,-0.759434283,0.791045593
raw_841_1.jpg,3.886664152,0.913410019
raw_804_1.jpg,2.948973179,0.848020299
raw_496_1.jpg,-4.373075008,0.570687231
raw_303_1.jpg,1.384965062,0.801163687
raw_797_1.jpg,-3.530450583,0.85037149
raw_346_1.jpg,-2.44541955,0.712967053
raw_28_1.jpg,2.959965944,0.799300685
raw_576_1.jpg,-1.314734459,0.814052524
raw_533_1.jpg,-1.768576264,0.81258111
raw_919_1.jpg,-2.988306761,0.472869466
raw_677_1.jpg,1.112384439,0.925757071
raw_632_1.jpg,-1.526432037,0.928905289
raw_898_1.jpg,1.086834431,0.808699976
raw_49_1.jpg,-3.162341356,0.75620377
raw_327_1.jpg,1.872999668,0.789592088
raw_362_1.jpg,-4.166610241,0.633188911
raw_865_1.jpg,3.291313887,0.483929785
raw_820_1.jpg,1.654437542,0.802442742
raw_653_1.jpg,-0.311152816,0.885287236
raw_282_1.jpg,-0.615533948,0.699589033
raw_616_1.jpg,-2.097901583,0.830832092
raw_978_1.jpg,-1.655709386,0.872626896
raw_183_1.jpg,1.501293898,0.871078263
raw_552_1.jpg,-1.396456599,0.837055894
raw_985_1.jpg,-0.447312891,0.981622163
raw_517_1.jpg,2.639003515,0.549212754
raw_693_1.jpg,-1.56709218,0.843506106
raw_207_1.jpg,3.774130583,0.783631394
raw_900_1.jpg,3.373682737,0.68667289
raw_143_1.jpg,-3.942720175,0.805009081
raw_592_1.jpg,0.349818468,0.75270827
raw_945_1.jpg,3.482643604,0.859789749
raw_106_1.jpg,-1.221378326,0.928351128
raw_736_1.jpg,-0.419921637,0.792537794
raw_773_1.jpg,-1.900024652,0.824452425
raw_858_1.jpg,-0.928085566,0.661007034
raw_89_1.jpg,-3.148472548,0.919626658
raw_74_1.jpg,-2.681971073,0.768756944
raw_437_1.jpg,3.143433809,0.52795487
raw_31_1.jpg,-0.324949443,0.826447585
raw_472_1.jpg,-3.941232681,0.731788016
raw_7_1.jpg,0.466830522,0.769507797
raw_608_1.jpg,2.159453869,0.760050502
raw_125_1.jpg,0.932014167,0.862190305
raw_966_1.jpg,4.161837101,0.740708435
raw_160_1.jpg,2.652523279,0.782337928
raw_923_1.jpg,-0.512800336,0.591631115
raw_1001_1.jpg,1.384835958,0.930490352
raw_509_1.jpg,3.902080297,0.782558661
raw_261_1.jpg,-1.793234348,0.86087429
raw_12_1.jpg,1.916122675,0.673352645
raw_451_1.jpg,-0.648821652,0.6261516
raw_57_1.jpg,-1.010532618,0.945836394
raw_886_1.jpg,1.846986413,0.863725
raw_414_1.jpg,3.184824705,0.764826828
raw_339_1.jpg,-0.195739597,0.75896986
raw_750_1.jpg,-0.061652236,0.868830404
raw_381_1.jpg,-2.533869505,0.526601859
raw_715_1.jpg,-1.443728328,0.921256638
raw_728_1.jpg,0.654643893,0.835330144
raw_803_1.jpg,-2.045414448,0.782151453
raw_491_1.jpg,-2.942764521,0.716434734
raw_97_1.jpg,-1.79092133,0.899921569
raw_846_1.jpg,-0.619776487,0.526626133
raw_429_1.jpg,-3.140063763,0.628329961
raw_790_1.jpg,-1.473016739,0.900141398
raw_341_1.jpg,-2.832015276,0.726102135
raw_304_1.jpg,-2.997210741,0.689490514
raw_534_1.jpg,-0.244113892,0.869365991
raw_571_1.jpg,-1.562979102,0.771101404
raw_635_1.jpg,1.235040665,0.792531969
raw_670_1.jpg,-2.330428123,0.765259133
raw_118_1.jpg,-1.692317486,0.847102107
raw_365_1.jpg,-4.232367039,0.695004047
raw_320_1.jpg,1.367450714,0.678029567
raw_448_1.jpg,2.293313742,0.601680404
raw_827_1.jpg,-4.301870346,0.837386015
raw_862_1.jpg,-1.630531073,0.75483949
raw_398_1.jpg,-1.264287472,0.805456688
raw_749_1.jpg,2.058164358,0.813883152
raw_179_1.jpg,-0.798670828,0.840016919
raw_611_1.jpg,-0.711470544,0.848777771
raw_654_1.jpg,-1.923760891,0.796188624
raw_285_1.jpg,1.252653718,0.713674968
raw_278_1.jpg,1.543500423,0.775483598
raw_982_1.jpg,3.687806845,0.642804894
raw_510_1.jpg,1.173310757,0.877357201
raw_184_1.jpg,1.897527099,0.739144481
raw_555_1.jpg,-3.446308613,0.84276229
raw_200_1.jpg,0.272367418,0.792397851
raw_694_1.jpg,-2.522264481,0.763916151
raw_568_1.jpg,-2.716063499,0.793171218
raw_101_1.jpg,-3.455680847,0.784392781
raw_942_1.jpg,-3.570193768,0.73368944
raw_144_1.jpg,1.627588391,0.808209464
raw_907_1.jpg,-2.854382515,0.622174266
raw_595_1.jpg,-1.226382256,0.774969352
raw_669_1.jpg,2.076797962,0.968562105
raw_488_1.jpg,1.211436272,0.797983417
raw_774_1.jpg,-0.624981046,0.78864483
raw_731_1.jpg,-1.645840526,0.789857216
raw_358_1.jpg,1.673867226,0.727887029
raw_789_1.jpg,3.681055546,0.832623731
raw_36_1.jpg,0.955380261,0.798891689
raw_0_1.jpg,3.048212767,0.823215293
raw_475_1.jpg,-4.227369785,0.587751737
raw_73_1.jpg,-1.370908022,0.853876124
raw_430_1.jpg,2.846790075,0.557436574
raw_103_1.jpg,1.253927231,0.8439696
raw_940_1.jpg,3.320063353,0.955815852
raw_146_1.jpg,2.16574645,0.767074607
raw_905_1.jpg,3.539371967,0.586163739
raw_597_1.jpg,-1.517549515,0.89122485
raw_202_1.jpg,3.842540979,0.776516778
raw_696_1.jpg,0.65950352,0.820084333
raw_34_1.jpg,-1.701276541,0.772774756
raw_2_1.jpg,-3.431565523,0.806791313
raw_477_1.jpg,3.175103664,0.606585095
raw_71_1.jpg,3.694398403,0.726979913
raw_432_1.jpg,2.022664547,0.620997544
raw_776_1.jpg,-2.526676416,0.795922112
raw_733_1.jpg,-1.518246651,0.859303944
raw_818_1.jpg,-1.047173858,0.930320922
raw_825_1.jpg,-2.117811918,0.825657441
raw_860_1.jpg,-0.583609045,0.874298404
raw_367_1.jpg,-2.597302914,0.868824099
raw_322_1.jpg,-1.127611279,0.726278809
raw_980_1.jpg,2.550035477,0.720716543
raw_512_1.jpg,4.334798813,0.86675168
raw_186_1.jpg,-3.338176489,0.842193798
raw_557_1.jpg,-3.561654568,0.774203942
raw_613_1.jpg,0.227669418,0.823821575
raw_656_1.jpg,2.162255526,0.801224852
raw_287_1.jpg,-2.539998531,0.731842338
raw_938_1.jpg,0.758727133,0.968570714
raw_792_1.jpg,-1.666148186,0.851234509
raw_343_1.jpg,3.984529734,0.775849847
raw_306_1.jpg,-2.645385504,0.528465721
raw_68_1.jpg,2.59958005,0.794951377
raw_801_1.jpg,-4.858857155,0.821861256
raw_493_1.jpg,-2.244021177,0.719351415
raw_95_1.jpg,-0.247300208,0.968175308
raw_844_1.jpg,2.45535326,0.803943739
raw_959_1.jpg,-0.04054565,0.730355334
raw_637_1.jpg,1.88111496,0.873477001
raw_672_1.jpg,-2.966407537,0.864776126
raw_536_1.jpg,-2.380861521,0.779768198
raw_573_1.jpg,-2.53693819,0.801406443
raw_263_1.jpg,-2.1569314,0.860818299
raw_1003_1.jpg,-2.794016361,0.83931638
raw_999_1.jpg,0.805835783,0.776820591
raw_127_1.jpg,-0.710091889,0.829447116
raw_964_1.jpg,-0.214829832,0.715174001
raw_162_1.jpg,-0.640972078,0.764287538
raw_921_1.jpg,4.539219379,0.596286849
raw_879_1.jpg,0.197078168,0.873526711
raw_752_1.jpg,1.114625692,0.80876315
raw_383_1.jpg,3.484830379,0.47324194
raw_717_1.jpg,0.951386631,0.780489187
raw_10_1.jpg,0.794219971,0.745385164
raw_453_1.jpg,4.353390217,0.60020322
raw_55_1.jpg,-0.742109179,0.942283417
raw_884_1.jpg,-3.024278164,0.884451099
raw_416_1.jpg,-1.574250937,0.464843177
raw_532_1.jpg,-0.80868578,0.871597401
raw_577_1.jpg,3.050500154,0.754341679
raw_918_1.jpg,-5.048789501,0.537652995
raw_633_1.jpg,-2.129460573,0.855643119
raw_676_1.jpg,-3.632278204,0.753218441
raw_805_1.jpg,-1.61169064,0.835165423
raw_497_1.jpg,-4.245885849,0.561236792
raw_91_1.jpg,1.588958979,0.811228801
raw_840_1.jpg,-0.001489751,0.844466357
raw_796_1.jpg,-2.048691988,0.836431295
raw_347_1.jpg,3.131490469,0.687483442
raw_302_1.jpg,2.443424463,0.791170108
raw_29_1.jpg,0.988633931,0.899890743
raw_14_1.jpg,-3.740283728,0.688626305
raw_457_1.jpg,5.265962124,0.859480348
raw_51_1.jpg,-1.330162644,0.802620813
raw_412_1.jpg,-3.594532728,0.716241428
raw_838_1.jpg,-4.308682442,0.859110553
raw_756_1.jpg,-3.066870213,0.820289994
raw_387_1.jpg,-4.179674625,0.470775096
raw_713_1.jpg,4.36315012,0.781367495
raw_123_1.jpg,4.085883141,0.792195189
raw_960_1.jpg,-1.219531059,0.782097487
raw_166_1.jpg,2.530623913,0.791208164
raw_925_1.jpg,-0.331875026,0.528556217
raw_267_1.jpg,-0.895963371,0.756512962
raw_772_1.jpg,2.120229006,0.841130665
raw_737_1.jpg,-3.525396347,0.814811995
raw_859_1.jpg,3.18166852,0.688104161
raw_88_1.jpg,4.247086048,0.783748087
raw_30_1.jpg,0.039191134,0.795082883
raw_6_1.jpg,-2.264225483,0.871956915
raw_473_1.jpg,2.599343777,0.693427741
raw_75_1.jpg,-2.039810181,0.763045648
raw_436_1.jpg,2.371609926,0.666197195
raw_206_1.jpg,-2.907484531,0.934229137
raw_692_1.jpg,-2.674510956,0.954468538
raw_107_1.jpg,-2.437223673,0.798102914
raw_944_1.jpg,-1.968369722,0.722948072
raw_142_1.jpg,-2.093835831,0.794925479
raw_901_1.jpg,0.202470094,0.657976626
raw_593_1.jpg,0.560443461,0.813952814
raw_617_1.jpg,-2.665778399,0.766443204
raw_652_1.jpg,2.452192545,0.823010961
raw_283_1.jpg,0.072719164,0.775510356
raw_979_1.jpg,-0.440354645,0.787165021
raw_984_1.jpg,-1.406536341,0.793857815
raw_516_1.jpg,3.925090551,0.604158573
raw_182_1.jpg,2.310607433,0.780053978
raw_553_1.jpg,-3.529109955,0.812966906
raw_899_1.jpg,0.413990676,0.982856123
raw_48_1.jpg,-0.781349361,0.801892234
raw_363_1.jpg,3.912971735,0.694004974
raw_326_1.jpg,-0.051603518,0.765875472
raw_821_1.jpg,2.943797112,0.832360562
raw_864_1.jpg,-2.206517696,0.766494666
raw_986_1.jpg,-4.214513302,0.82140493
raw_514_1.jpg,-3.846089363,0.694008431
raw_180_1.jpg,-1.250748634,0.966278591
raw_551_1.jpg,-2.278399706,0.91446597
raw_138_1.jpg,-0.235359192,0.805971749
raw_615_1.jpg,-0.27156961,0.850426626
raw_650_1.jpg,4.562820435,0.810318925
raw_281_1.jpg,2.744033098,0.630283519
raw_823_1.jpg,0.472163618,0.844388816
raw_866_1.jpg,1.945857048,0.517353594
raw_708_1.jpg,-3.266078234,0.471499221
raw_361_1.jpg,-1.960621119,0.767650355
raw_324_1.jpg,2.079015017,0.899427751
raw_409_1.jpg,-5.280650139,0.806496745
raw_319_1.jpg,0.887401164,0.768848044
raw_32_1.jpg,-1.55040431,0.849575241
raw_4_1.jpg,-3.081487417,0.788895171
raw_471_1.jpg,-3.315769196,0.660251936
raw_77_1.jpg,0.427510083,0.804015074
raw_434_1.jpg,2.000152826,0.651016634
raw_770_1.jpg,3.154874086,0.808158161
raw_735_1.jpg,-1.412611842,0.846669767
raw_105_1.jpg,-3.071612597,0.775888492
raw_946_1.jpg,3.433545828,0.626500947
raw_140_1.jpg,-1.285887122,0.853548918
raw_903_1.jpg,-1.201807618,0.461017412
raw_591_1.jpg,2.719997644,0.78098268
raw_628_1.jpg,-1.269483447,0.785670944
raw_204_1.jpg,1.027018428,0.821331813
raw_690_1.jpg,-3.107790709,0.947379568
raw_529_1.jpg,-0.883240521,0.914051996
raw_754_1.jpg,-3.120386124,0.964033969
raw_385_1.jpg,3.549264431,0.449704181
raw_711_1.jpg,-4.036466599,0.630647749
raw_16_1.jpg,4.1167202,0.672930654
raw_455_1.jpg,2.045769691,0.566345798
raw_53_1.jpg,-2.409661531,0.872707304
raw_882_1.jpg,-0.980650961,0.810949505
raw_410_1.jpg,-1.736412764,0.659845572
raw_378_1.jpg,-1.740188241,0.742038664
raw_548_1.jpg,-3.405019522,0.800690616
raw_199_1.jpg,-0.259273231,0.885466183
raw_265_1.jpg,-0.977541149,0.912917092
raw_298_1.jpg,3.870803595,0.944742785
raw_649_1.jpg,1.856834173,0.794440595
raw_121_1.jpg,-3.24520278,0.814516713
raw_962_1.jpg,-2.372171879,0.853082249
raw_164_1.jpg,-1.537859321,0.721459105
raw_927_1.jpg,1.969514847,0.883245753
raw_631_1.jpg,0.554067016,0.807725048
raw_674_1.jpg,1.890177965,0.727481111
raw_588_1.jpg,-1.696543813,0.8246651
raw_159_1.jpg,1.393102884,0.726935009
raw_530_1.jpg,-1.141853809,0.750183061
raw_575_1.jpg,-1.931860328,0.799059666
raw_258_1.jpg,3.352101803,0.779189419
raw_689_1.jpg,2.196752548,0.76826064
raw_468_1.jpg,-1.220011711,0.714042028
raw_794_1.jpg,4.300480366,0.82496114
raw_345_1.jpg,-1.927585483,0.710659897
raw_300_1.jpg,4.543702602,0.72553301
raw_769_1.jpg,1.41023922,0.836825328
raw_807_1.jpg,3.818315268,0.913885928
raw_495_1.jpg,2.107834101,0.538197352
raw_93_1.jpg,2.158624887,0.896776794
raw_842_1.jpg,-4.258268833,0.792343208
